"ST","ASP","GLN","GLT","GLY","PGM","TKT","UNC","Source","Location","Intervention"
42,1,2,3,4,5,9,3,"Human",NA,"before"
354,8,10,2,2,11,12,6,"Human",NA,"before"
61,1,4,2,2,6,3,17,"Human",NA,"before"
474,2,4,1,2,2,1,5,"Human",NA,"before"
474,2,4,1,2,2,1,5,"Human",NA,"before"
2219,10,7,10,4,1,7,1,"Human",NA,"before"
53,2,1,21,3,2,1,5,"Human",NA,"before"
53,2,1,21,3,2,1,5,"Human",NA,"before"
2026,10,1,16,19,10,5,7,"Human",NA,"after"
190,2,1,5,3,2,3,5,"Human",NA,"before"
190,2,1,5,3,2,3,5,"Human",NA,"after"
2350,2,4,1,2,2,5,5,"Human",NA,"before"
48,2,4,1,2,7,1,5,"Human",NA,"before"
2026,10,1,16,19,10,5,7,"Human",NA,"after"
48,2,4,1,2,7,1,5,"Human",NA,"after"
10063,2,934,1,2,2,1,5,"Human",NA,"after"
